sample_idx,cycle_idx,pose_idx,pose_name,j1,j2,j3,j4,gripper,robot_u,robot_v,robot_d,robot_conf,robot_bbox,image_path
120,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.0782330185174942,-0.7117670774459839,1.1980390548706055,-0.35281556844711304,-1.7626196495257318e-05,311,235,0.8590000152587891,0.9228662848472595,"[261.94195556640625, 186.4029541015625, 361.57769775390625, 283.9901428222656]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0120_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
121,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.17794176936149597,-0.7838642001152039,1.1213399171829224,-0.35281556844711304,-1.7626196495257318e-05,318,218,0.8550000667572022,0.9125785231590271,"[268.58355712890625, 173.24685668945312, 368.7447509765625, 262.81231689453125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0121_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
122,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.2761165499687195,-0.8544272780418396,1.055378794670105,-0.35281556844711304,-1.7626196495257318e-05,328,193,0.853000032901764,0.9293522834777832,"[276.734619140625, 154.60777282714844, 379.45733642578125, 231.6418914794922]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0122_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
123,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.37275734543800354,-0.9265244007110596,0.9786797165870667,-0.35281556844711304,-1.7626196495257318e-05,335,176,0.8510000586509705,0.9303135871887207,"[275.62225341796875, 139.69473266601562, 395.20831298828125, 213.761962890625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0123_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
124,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.47093209624290466,-0.9970875382423401,0.9035146832466125,-0.35281556844711304,-1.7626196495257318e-05,350,157,0.8610000491142273,0.9130749106407166,"[295.86346435546875, 121.48894500732422, 405.74713134765625, 194.50885009765625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0124_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
125,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,0.552233099937439,-1.0569127798080444,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,354,143,0.8150000452995301,0.9257209897041321,"[296.0594787597656, 107.09916687011719, 411.9844665527344, 179.26390075683594]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0125_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
126,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5506991147994995,-1.0538448095321655,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,355,130,0.8070000290870667,0.9319623708724976,"[298.99273681640625, 96.72977447509766, 412.01763916015625, 163.97335815429688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0126_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
127,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5491651296615601,-1.0538448095321655,0.8636311888694763,-0.35281556844711304,-1.7626196495257318e-05,355,130,0.8100000500679017,0.9344590306282043,"[298.92938232421875, 96.78128051757812, 412.05364990234375, 163.5916748046875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0127_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
128,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5491651296615601,-1.052310824394226,0.9081166386604309,-0.35281556844711304,-1.7626196495257318e-05,356,132,0.8040000081062317,0.9349308609962463,"[299.7126159667969, 99.21062469482422, 413.2481994628906, 166.4921875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0128_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
129,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5476311445236206,-1.0538448095321655,0.9449321627616882,-0.35281556844711304,-1.7626196495257318e-05,357,139,0.8040000081062317,0.9234805107116699,"[300.65423583984375, 105.62615966796875, 414.56402587890625, 174.32095336914062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0129_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
130,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5476311445236206,-1.0538448095321655,0.9449321627616882,-0.35281556844711304,-1.7626196495257318e-05,358,143,0.8130000114440918,0.9293331503868103,"[300.97503662109375, 110.0115966796875, 415.19122314453125, 176.69815063476562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0130_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
131,1,20,grid_20_j1_+0.55_j2_-1.05_j3_+1.05,0.5491651296615601,-1.052310824394226,1.0507768392562866,-0.35281556844711304,-1.7626196495257318e-05,358,154,0.8140000581741333,0.9151886105537415,"[301.6325988769531, 119.23536682128906, 415.8473205566406, 190.0292510986328]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0131_cycle_01_pose_20_grid_20_j1_+0.55_j2_-1.05_j3_+1.05.jpg
132,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.0507768392562866,-0.35281556844711304,-1.7626196495257318e-05,358,157,0.8270000100135804,0.9184593558311462,"[301.270751953125, 121.98796081542969, 415.99810791015625, 192.24949645996094]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0132_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
133,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.0768544673919678,-0.35281556844711304,-1.7626196495257318e-05,358,157,0.8250000357627869,0.9178863167762756,"[301.3140869140625, 122.05404663085938, 415.9942626953125, 192.18710327148438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0133_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
134,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.116737961769104,-0.35281556844711304,-1.7626196495257318e-05,359,160,0.850000011920929,0.9306997656822205,"[303.3048095703125, 125.89508819580078, 415.91033935546875, 195.7784423828125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0134_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
135,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.1750292778015137,-0.35281556844711304,-1.7626196495257318e-05,359,167,0.8820000171661377,0.9395700097084045,"[303.19268798828125, 133.15530395507812, 415.61419677734375, 202.40866088867188]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0135_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
136,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.211844801902771,-0.35281556844711304,-1.7626196495257318e-05,360,174,0.8870000123977662,0.9285714030265808,"[306.6324157714844, 139.34127807617188, 415.0720520019531, 210.59243774414062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0136_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
137,1,21,grid_21_j1_+0.55_j2_-1.05_j3_+1.25,0.5491651296615601,-1.052310824394226,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,361,180,0.8850000381469727,0.935032308101654,"[307.77349853515625, 144.60342407226562, 414.44976806640625, 217.13290405273438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0137_cycle_01_pose_21_grid_21_j1_+0.55_j2_-1.05_j3_+1.25.jpg
138,1,22,grid_22_j1_+0.55_j2_-0.85_j3_+0.85,0.5491651296615601,-1.052310824394226,1.2471263408660889,-0.35281556844711304,-1.7626196495257318e-05,360,186,0.8890000462532044,0.9278954267501831,"[307.9212646484375, 150.08428955078125, 414.03326416015625, 223.417236328125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0138_cycle_01_pose_22_grid_22_j1_+0.55_j2_-0.85_j3_+0.85.jpg
139,1,22,grid_22_j1_+0.55_j2_-0.85_j3_+0.85,0.5491651296615601,-0.977145791053772,1.101398229598999,-0.35281556844711304,-1.7626196495257318e-05,361,186,0.8910000205039978,0.9288716912269592,"[307.95379638671875, 149.99658203125, 414.07012939453125, 223.44158935546875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0139_cycle_01_pose_22_grid_22_j1_+0.55_j2_-0.85_j3_+0.85.jpg
140,1,22,grid_22_j1_+0.55_j2_-0.85_j3_+0.85,0.5491651296615601,-0.9142525792121887,0.977145791053772,-0.35281556844711304,-1.7626196495257318e-05,364,171,0.8820000171661377,0.9074792265892029,"[311.0920104980469, 136.16001892089844, 418.8435363769531, 206.84523010253906]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0140_cycle_01_pose_22_grid_22_j1_+0.55_j2_-0.85_j3_+0.85.jpg
141,1,22,grid_22_j1_+0.55_j2_-0.85_j3_+0.85,0.5491651296615601,-0.8513593077659607,0.8544272780418396,-0.35281556844711304,-1.7626196495257318e-05,366,157,0.8510000586509705,0.9233087301254272,"[309.7583312988281, 121.61349487304688, 423.1318054199219, 193.41488647460938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0141_cycle_01_pose_22_grid_22_j1_+0.55_j2_-0.85_j3_+0.85.jpg
142,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8513593077659607,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,369,145,0.803000020980835,0.9180480241775513,"[311.06451416015625, 109.74386596679688, 427.43304443359375, 181.7794189453125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0142_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
143,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8513593077659607,0.8666991591453552,-0.35281556844711304,-1.7626196495257318e-05,369,145,0.7940000176429749,0.9278325438499451,"[311.0703125, 109.0163803100586, 427.459228515625, 181.37991333007812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0143_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
144,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8513593077659607,0.9111846089363098,-0.3543495535850525,-1.7626196495257318e-05,369,148,0.7940000176429749,0.9086478352546692,"[311.10150146484375, 111.74443817138672, 427.5487060546875, 184.7017822265625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0144_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
145,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8528932929039001,0.951068103313446,-0.3543495535850525,-1.7626196495257318e-05,371,153,0.8520000457763672,0.8567315340042114,"[315.07855224609375, 117.42692565917969, 427.08477783203125, 190.37449645996094]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0145_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
146,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8513593077659607,0.9894176125526428,-0.3543495535850525,-1.7626196495257318e-05,371,159,0.8750000476837159,0.9140634536743164,"[315.15673828125, 123.06539154052734, 426.9468994140625, 196.13009643554688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0146_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
147,1,23,grid_23_j1_+0.55_j2_-0.85_j3_+1.05,0.5491651296615601,-0.8528932929039001,1.0323690176010132,-0.3543495535850525,-1.7626196495257318e-05,370,165,0.8780000686645508,0.9177969098091125,"[315.65533447265625, 129.2675018310547, 425.9757080078125, 201.49745178222656]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0147_cycle_01_pose_23_grid_23_j1_+0.55_j2_-0.85_j3_+1.05.jpg
148,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8513593077659607,1.0492428541183472,-0.35281556844711304,-1.7626196495257318e-05,371,171,0.8610000491142273,0.8849610686302185,"[318.94140625, 135.78970336914062, 424.336181640625, 207.91323852539062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0148_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
149,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8513593077659607,1.0799224376678467,-0.35281556844711304,-1.7626196495257318e-05,370,175,0.865000057220459,0.919161319732666,"[316.2462158203125, 138.52340698242188, 424.13134765625, 211.90261840820312]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0149_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
150,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8528932929039001,1.116737961769104,-0.3543495535850525,-1.7626196495257318e-05,369,180,0.8720000267028809,0.9316819310188293,"[315.037841796875, 143.21835327148438, 423.0428466796875, 217.20205688476562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0150_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
151,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8528932929039001,1.1489516496658325,-0.35281556844711304,-1.7626196495257318e-05,366,185,0.8790000557899476,0.9371347427368164,"[311.5949401855469, 147.64321899414062, 422.2377014160156, 224.24569702148438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0151_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
152,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8528932929039001,1.2225826978683472,-0.35281556844711304,-1.7626196495257318e-05,365,190,0.8800000429153443,0.9462615847587585,"[309.95855712890625, 151.53219604492188, 420.17315673828125, 229.35891723632812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0152_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
153,1,24,grid_24_j1_+0.55_j2_-0.85_j3_+1.25,0.5491651296615601,-0.8544272780418396,1.2471263408660889,-0.35281556844711304,-1.7626196495257318e-05,363,203,0.881000030040741,0.9128607511520386,"[310.01031494140625, 162.18179321289062, 416.60272216796875, 244.4874267578125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0153_cycle_01_pose_24_grid_24_j1_+0.55_j2_-0.85_j3_+1.25.jpg
154,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.8544272780418396,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,361,207,0.8780000686645508,0.9399136304855347,"[307.25177001953125, 165.57467651367188, 415.53509521484375, 249.97897338867188]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0154_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
155,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.8191457390785217,1.1811652183532715,-0.35281556844711304,-1.7626196495257318e-05,361,207,0.8760000348091126,0.9411812424659729,"[306.4930725097656, 165.5548858642578, 415.9136657714844, 250.0364532470703]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0155_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
156,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.7853981852531433,1.1121361255645752,-0.35281556844711304,-1.7626196495257318e-05,365,199,0.8730000138282776,0.9169653654098511,"[311.73828125, 159.46665954589844, 418.3118896484375, 240.10877990722656]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0156_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
157,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.7439807057380676,1.026233196258545,-0.35281556844711304,-1.7626196495257318e-05,368,192,0.8780000686645508,0.9340305924415588,"[314.0994873046875, 153.35179138183594, 422.966064453125, 232.0926971435547]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0157_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
158,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.6964272856712341,0.9387962222099304,-0.3543495535850525,-1.7626196495257318e-05,372,184,0.8730000138282776,0.9462229609489441,"[316.60223388671875, 145.3431396484375, 427.85260009765625, 223.44036865234375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0158_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
159,1,25,grid_25_j1_+0.55_j2_-0.65_j3_+0.85,0.5491651296615601,-0.6580777764320374,0.859029233455658,-0.35281556844711304,-1.7626196495257318e-05,376,175,0.853000032901764,0.9225848317146301,"[319.909912109375, 137.0777587890625, 432.319091796875, 212.938232421875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0159_cycle_01_pose_25_grid_25_j1_+0.55_j2_-0.65_j3_+0.85.jpg
160,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6519418358802795,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,381,167,0.8410000085830689,0.9096897840499878,"[326.2100830078125, 130.51373291015625, 436.4254150390625, 205.4776611328125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0160_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
161,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6504078507423401,0.8728350400924683,-0.35281556844711304,-1.7626196495257318e-05,382,166,0.8360000133514405,0.8839174509048462,"[328.1241455078125, 129.35433959960938, 437.37847900390625, 204.27456665039062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0161_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
162,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6504078507423401,0.9203884601593018,-0.35281556844711304,-1.7626196495257318e-05,380,169,0.8430000424385071,0.9116599559783936,"[324.00244140625, 131.76992797851562, 436.55621337890625, 207.61141967773438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0162_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
163,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6519418358802795,0.960271954536438,-0.35281556844711304,-1.7626196495257318e-05,376,177,0.850000011920929,0.9422481060028076,"[319.79876708984375, 138.49722290039062, 434.19219970703125, 216.64932250976562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0163_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
164,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6504078507423401,0.9970875382423401,-0.35281556844711304,-1.7626196495257318e-05,376,184,0.8620000362396241,0.9495905637741089,"[320.07061767578125, 144.80264282226562, 433.10211181640625, 225.09762573242188]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0164_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
165,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6519418358802795,1.0339030027389526,-0.35281556844711304,-1.7626196495257318e-05,375,190,0.8600000619888306,0.932424783706665,"[319.168212890625, 149.83706665039062, 431.8934326171875, 231.68569946289062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0165_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
166,1,26,grid_26_j1_+0.55_j2_-0.65_j3_+1.05,0.5491651296615601,-0.6519418358802795,1.0507768392562866,-0.35281556844711304,-1.7626196495257318e-05,373,195,0.8560000538825989,0.9390098452568054,"[319.1038818359375, 155.69564819335938, 428.77044677734375, 235.81271362304688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0166_cycle_01_pose_26_grid_26_j1_+0.55_j2_-0.65_j3_+1.05.jpg
167,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6504078507423401,1.0492428541183472,-0.35281556844711304,-1.7626196495257318e-05,373,200,0.8520000457763672,0.9420620203018188,"[318.62261962890625, 158.52130126953125, 428.18792724609375, 242.19329833984375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0167_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
168,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6519418358802795,1.0860583782196045,-0.35281556844711304,-1.7626196495257318e-05,373,200,0.8540000200271607,0.9424369931221008,"[318.49261474609375, 158.40414428710938, 428.231689453125, 242.20538330078125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0168_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
169,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6504078507423401,1.1244078874588013,-0.35281556844711304,-1.7626196495257318e-05,372,206,0.8620000362396241,0.9533537030220032,"[319.2684326171875, 163.02423095703125, 426.6051025390625, 250.36346435546875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0169_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
170,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6519418358802795,1.1581554412841797,-0.35281556844711304,-1.7626196495257318e-05,371,212,0.8640000104904175,0.9479021430015564,"[317.47906494140625, 167.60260009765625, 425.23748779296875, 256.9774475097656]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0170_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
171,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6519418358802795,1.1919031143188477,-0.35281556844711304,-1.7626196495257318e-05,369,218,0.8750000476837159,0.928518533706665,"[316.11810302734375, 173.79208374023438, 422.29510498046875, 262.5783386230469]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0171_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
172,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6519418358802795,1.2271846532821655,-0.35281556844711304,-1.7626196495257318e-05,369,223,0.8800000429153443,0.9146773815155029,"[318.7608642578125, 177.88052368164062, 421.1634521484375, 268.7698669433594]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0172_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
173,1,27,grid_27_j1_+0.55_j2_-0.65_j3_+1.25,0.5491651296615601,-0.6519418358802795,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,362,229,0.8760000348091126,0.9287938475608826,"[305.4798583984375, 184.05816650390625, 418.7984619140625, 275.9381408691406]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0173_cycle_01_pose_27_grid_27_j1_+0.55_j2_-0.65_j3_+1.25.jpg
